Obj_mks1,Obj_mks1,Obj_mks1,Obj_mks2,Obj_mks2,Obj_mks2,Obj_mks3,Obj_mks3,Obj_mks3,Obj_mks4,Obj_mks4,Obj_mks4,Obj_mks5,Obj_mks5,Obj_mks5
208.572,725.418,23.7299,408.988,725.959,22.6517,407.656,841.873,24.1478,410.791,726.748,-4.7065,407.227,845.848,-4.8825
208.561,725.408,23.7425,408.996,725.956,22.6631,407.556,842.032,24.0871,410.784,726.745,-4.7131,407.159,845.558,-5.0512
208.555,725.409,23.7293,409.018,726.053,22.6065,407.652,841.866,24.1305,410.778,726.734,-4.719,407.156,845.564,-5.058
208.562,725.408,23.7418,409,725.949,22.6559,407.662,841.871,24.1397,410.783,726.745,-4.7153,407.204,845.808,-4.9023
208.518,725.351,23.7069,408.983,725.957,22.6526,407.549,842.03,24.0772,410.797,726.746,-4.6856,407.222,845.827,-4.9002
208.504,725.37,23.6994,408.984,725.947,22.6656,407.672,841.876,24.1401,410.774,726.733,-4.6991,407.147,845.538,-5.0638
208.503,725.329,23.6939,408.995,725.972,22.6637,407.668,841.868,24.1473,410.792,726.739,-4.6921,407.14,845.523,-5.067
208.463,725.299,23.6699,408.985,725.952,22.6633,407.568,842.029,24.0978,410.775,726.753,-4.6952,407.151,845.54,-5.0724
208.482,725.332,23.6928,408.977,725.945,22.6595,407.669,841.868,24.1442,410.772,726.731,-4.7002,407.151,845.546,-5.0714
208.644,725.51,23.827,408.977,725.939,22.6722,407.66,841.885,24.1231,410.787,726.743,-4.6828,407.141,845.535,-5.0702
208.6,725.459,23.7805,408.967,725.925,22.668,407.671,841.871,24.1459,410.786,726.743,-4.6935,407.141,845.529,-5.0773
208.602,725.477,23.7817,408.975,725.925,22.6809,407.65,841.868,24.1436,410.768,726.744,-4.7043,407.226,845.84,-4.9034
208.578,725.445,23.7825,408.955,725.901,22.6892,407.674,841.879,24.1497,410.78,726.749,-4.6855,407.132,845.505,-5.0857
208.609,725.481,23.8161,408.961,725.896,22.6803,407.665,841.875,24.1424,410.781,726.744,-4.6876,407.208,845.811,-4.9229
208.558,725.427,23.7612,408.953,725.881,22.6986,407.667,841.869,24.1521,410.792,726.748,-4.6749,407.15,845.552,-5.0597
208.63,725.493,23.8262,408.96,725.878,22.6886,407.676,841.872,24.1439,410.78,726.742,-4.6831,407.202,845.812,-4.9263
208.557,725.426,23.7709,408.969,725.873,22.6863,407.669,841.868,24.1423,410.776,726.75,-4.6875,407.228,845.842,-4.8973
208.576,725.442,23.7827,408.96,725.879,22.6986,407.664,841.88,24.1422,410.772,726.742,-4.6938,407.133,845.518,-5.0928
208.592,725.475,23.7777,408.959,725.87,22.7006,407.663,841.871,24.13,410.781,726.751,-4.6992,407.214,845.828,-4.9168
208.572,725.434,23.7729,408.968,725.874,22.6993,407.673,841.878,24.148,410.776,726.746,-4.7057,407.148,845.533,-5.0712
208.546,725.403,23.751,408.971,725.879,22.69,407.671,841.885,24.1375,410.787,726.745,-4.6913,407.15,845.539,-5.0725
208.587,725.438,23.7814,408.953,725.869,22.6961,407.664,841.883,24.1308,410.779,726.742,-4.6845,407.138,845.528,-5.0858
208.618,725.492,23.8105,409.003,726.071,22.6225,407.57,842.033,24.0929,410.766,726.737,-4.693,407.138,845.506,-5.0761
208.57,725.449,23.7774,408.977,725.982,22.6564,407.669,841.883,24.143,410.782,726.752,-4.6975,407.148,845.543,-5.0668
208.585,725.453,23.7764,408.971,725.964,22.6517,407.668,841.876,24.1425,410.767,726.758,-4.7002,407.14,845.521,-5.0805
208.572,725.429,23.7695,408.99,725.984,22.6663,407.665,841.867,24.1481,410.776,726.745,-4.6843,407.149,845.54,-5.0752
208.581,725.459,23.7754,408.984,725.978,22.6528,407.668,841.872,24.1398,410.769,726.735,-4.6886,407.147,845.543,-5.0678
208.558,725.398,23.7637,408.981,725.963,22.662,407.663,841.882,24.1289,410.782,726.75,-4.681,407.151,845.549,-5.0717
208.602,725.471,23.7937,408.977,725.948,22.6683,407.676,841.883,24.1381,410.771,726.741,-4.6967,407.143,845.547,-5.0793
208.61,725.489,23.8099,408.973,725.942,22.68,407.669,841.876,24.147,410.777,726.747,-4.679,407.144,845.543,-5.0593
208.6,725.474,23.8029,408.966,725.94,22.6748,407.664,841.885,24.1231,410.75,726.736,-4.6989,407.141,845.53,-5.0708
208.586,725.47,23.8027,408.96,725.928,22.682,407.669,841.886,24.1409,410.771,726.751,-4.692,407.137,845.523,-5.066
208.625,725.518,23.8344,408.997,726.083,22.6162,407.661,841.887,24.1374,410.785,726.745,-4.6826,407.141,845.541,-5.0715
208.434,725.322,23.666,408.973,725.965,22.6593,407.667,841.89,24.1359,410.758,726.744,-4.6745,407.207,845.805,-4.9204
208.479,725.373,23.7169,408.962,725.976,22.6692,407.662,841.879,24.1361,410.748,726.741,-4.6913,407.152,845.571,-5.0632
208.474,725.387,23.715,408.989,725.985,22.676,407.642,841.985,24.2613,410.75,726.742,-4.6825,407.139,845.534,-5.0807
208.486,725.417,23.7223,408.978,726.1,22.6027,407.643,841.991,24.2627,410.769,726.749,-4.6719,407.216,845.814,-4.9314
208.513,725.472,23.745,408.951,725.967,22.6709,407.638,841.989,24.2566,410.751,726.747,-4.6749,407.151,845.561,-5.072
208.468,725.418,23.718,408.97,725.979,22.6761,407.642,841.992,24.2635,410.744,726.751,-4.6731,407.221,845.838,-4.9198
208.463,725.43,23.7308,408.952,725.979,22.6701,407.641,841.992,24.2745,410.76,726.758,-4.6631,407.204,845.821,-4.9238
208.498,725.476,23.748,408.959,725.992,22.68,407.635,841.989,24.2752,410.753,726.761,-4.653,407.209,845.821,-4.916
208.537,725.507,23.7791,408.946,725.974,22.6801,407.635,842.008,24.2741,410.747,726.762,-4.661,407.138,845.556,-5.0932
208.499,725.467,23.7292,408.969,725.964,22.6798,407.64,842.006,24.287,410.757,726.759,-4.6619,407.127,845.531,-5.1089
208.537,725.521,23.7814,408.966,725.976,22.6892,407.642,842.023,24.283,410.771,726.765,-4.6587,407.22,845.848,-4.9249
208.496,725.482,23.7314,408.975,726.107,22.6302,407.645,842.031,24.2841,410.742,726.767,-4.676,407.202,845.831,-4.9183
208.508,725.481,23.7545,408.956,725.995,22.6718,407.652,842.045,24.2947,410.762,726.774,-4.6629,407.151,845.57,-5.0706
208.508,725.494,23.7499,408.988,726.098,22.6317,407.645,842.045,24.2971,410.757,726.769,-4.6768,407.213,845.84,-4.9222
208.498,725.464,23.7361,408.974,726.01,22.6805,407.635,842.031,24.3048,410.769,726.779,-4.654,407.143,845.576,-5.0905
208.542,725.53,23.7853,408.958,726.002,22.6684,407.638,842.06,24.3095,410.764,726.783,-4.6616,407.146,845.578,-5.0963
208.524,725.498,23.7484,408.973,726.012,22.6747,407.634,842.058,24.3172,410.766,726.785,-4.6638,407.129,845.559,-5.1006
208.535,725.506,23.7634,409.003,726.116,22.6395,407.565,842.176,24.2525,410.769,726.791,-4.676,407.153,845.598,-5.0882
208.544,725.527,23.7563,408.996,726.119,22.6245,407.636,842.058,24.3075,410.755,726.787,-4.6867,407.148,845.593,-5.0882
208.533,725.499,23.757,408.993,726.119,22.6373,407.622,842.051,24.3049,410.774,726.791,-4.6644,407.131,845.573,-5.0986
208.545,725.539,23.7722,409.001,726.13,22.6418,407.636,842.072,24.3134,410.777,726.801,-4.6654,407.121,845.544,-5.1142
208.551,725.523,23.7819,408.982,726.008,22.6665,407.552,842.181,24.2447,410.786,726.802,-4.6467,407.141,845.589,-5.0838
208.552,725.539,23.7863,408.996,726.122,22.6382,407.634,842.064,24.3013,410.773,726.794,-4.6596,407.136,845.578,-5.1013
208.538,725.513,23.7671,408.991,726.115,22.6397,407.651,842.076,24.3144,410.771,726.811,-4.6503,407.213,845.873,-4.9406
208.541,725.512,23.7846,409.001,726.135,22.6114,407.632,842.069,24.3217,410.777,726.79,-4.6586,407.142,845.594,-5.1024
208.546,725.534,23.7897,408.962,726.006,22.6767,407.643,842.067,24.3219,410.784,726.802,-4.6456,407.211,845.873,-4.9494
208.554,725.532,23.792,408.977,726.128,22.5968,407.64,842.055,24.3121,410.766,726.793,-4.6566,407.131,845.571,-5.107
208.554,725.549,23.7941,408.968,726.01,22.6833,407.632,842.064,24.3244,410.765,726.793,-4.6473,407.137,845.582,-5.1041
208.533,725.52,23.7856,408.991,726.131,22.648,407.647,842.07,24.3288,410.767,726.796,-4.6505,407.199,845.861,-4.9505
208.534,725.531,23.7909,408.98,726.116,22.651,407.634,842.065,24.3203,410.763,726.802,-4.6454,407.141,845.59,-5.0922
208.557,725.546,23.8106,408.98,726.132,22.612,407.559,842.203,24.2624,410.759,726.796,-4.6375,407.131,845.565,-5.1136
208.52,725.502,23.782,408.981,726.159,22.618,407.637,842.074,24.3203,410.763,726.795,-4.6288,407.126,845.568,-5.113
208.541,725.544,23.8015,408.968,726.115,22.6475,407.637,842.078,24.3216,410.761,726.812,-4.6353,407.146,845.583,-5.1005
208.516,725.417,23.8411,408.914,726.113,22.4116,407.626,842.087,24.3117,410.755,726.8,-4.6366,407.21,845.883,-4.9406
208.538,725.559,23.7973,408.969,726.133,22.5769,407.635,842.081,24.3277,410.753,726.806,-4.6356,407.145,845.602,-5.107
208.541,725.545,23.7989,408.957,726.133,22.5862,407.637,842.081,24.3234,410.751,726.799,-4.6356,407.129,845.57,-5.1082
208.518,725.516,23.7832,408.955,726.037,22.6259,407.626,842.08,24.3229,410.759,726.796,-4.6491,407.211,845.88,-4.934
208.5,725.404,23.8265,408.923,725.972,22.5055,407.626,842.072,24.3193,410.768,726.797,-4.6372,407.142,845.605,-5.0969
208.535,725.562,23.7962,408.96,726.126,22.6101,407.636,842.089,24.3278,410.758,726.8,-4.6386,407.2,845.847,-4.9521
208.519,725.546,23.7917,408.959,726.107,22.6071,407.623,842.085,24.3201,410.752,726.803,-4.6371,407.128,845.589,-5.1051
208.539,725.554,23.7905,408.954,726.127,22.5745,407.627,842.083,24.313,410.761,726.814,-4.6372,407.133,845.58,-5.1178
208.513,725.537,23.7693,408.959,726.125,22.6036,407.629,842.083,24.3144,410.763,726.815,-4.6286,407.123,845.587,-5.1155
208.506,725.415,23.8114,408.934,726.087,22.4531,407.633,842.095,24.3122,410.764,726.81,-4.635,407.14,845.598,-5.1072
208.527,725.547,23.7808,408.97,726.152,22.5771,407.63,842.083,24.3206,410.751,726.816,-4.645,407.149,845.619,-5.089
208.531,725.561,23.7925,408.977,726.127,22.6206,407.634,842.094,24.324,410.768,726.818,-4.6436,407.133,845.584,-5.0998
208.5,725.519,23.7732,408.976,726.13,22.6146,407.636,842.078,24.3308,410.76,726.812,-4.6479,407.217,845.9,-4.9352
208.526,725.56,23.7877,408.944,726.01,22.6467,407.628,842.067,24.3313,410.756,726.823,-4.641,407.214,845.878,-4.9431
208.519,725.544,23.7806,408.966,726.127,22.6229,407.641,842.082,24.3181,410.757,726.807,-4.6368,407.139,845.595,-5.1033
208.53,725.554,23.7853,408.965,726.106,22.6162,407.633,842.068,24.3248,410.765,726.806,-4.6395,407.202,845.877,-4.9552
208.527,725.549,23.7901,408.978,726.12,22.6266,407.629,842.06,24.3233,410.757,726.806,-4.6506,407.127,845.585,-5.1211
208.537,725.553,23.7998,408.956,726.02,22.6665,407.637,842.06,24.3327,410.749,726.804,-4.6517,407.219,845.879,-4.9474
208.542,725.565,23.7933,408.992,726.129,22.6264,407.62,842.061,24.3204,410.756,726.807,-4.6472,407.144,845.59,-5.1109
208.536,725.55,23.7903,408.975,726.116,22.6284,407.636,842.066,24.3178,410.761,726.802,-4.6371,407.232,845.901,-4.9221
208.517,725.533,23.7732,408.966,726.14,22.5905,407.639,842.073,24.3138,410.769,726.806,-4.6414,407.202,845.858,-4.947
208.515,725.429,23.83,408.968,726.133,22.6006,407.473,841.876,24.2975,410.772,726.818,-4.6358,407.237,845.907,-4.9254
208.474,725.386,23.8026,408.978,726.141,22.615,407.59,842.019,24.3095,410.76,726.793,-4.6383,407.141,845.586,-5.1045
208.509,725.522,23.7697,408.98,726.122,22.6479,407.61,842.017,24.307,410.772,726.81,-4.6196,407.218,845.867,-4.9493
208.495,725.417,23.8154,408.976,726.134,22.6129,407.592,842.017,24.3087,410.77,726.803,-4.638,407.198,845.847,-4.9459
208.497,725.52,23.7575,408.993,726.122,22.6505,407.601,842.026,24.3071,410.762,726.8,-4.6393,407.128,845.576,-5.1114
208.49,725.399,23.8067,408.976,726.143,22.6031,407.597,842.022,24.3052,410.763,726.792,-4.6353,407.213,845.877,-4.9382
208.511,725.53,23.7681,408.974,726.126,22.6366,407.609,842.035,24.3097,410.749,726.792,-4.6453,407.145,845.598,-5.1049
208.504,725.519,23.7647,408.981,726.123,22.651,407.606,842.026,24.2945,410.76,726.814,-4.6343,407.127,845.576,-5.1217
208.493,725.525,23.7677,408.978,726.151,22.6142,407.539,842.153,24.2533,410.762,726.804,-4.6364,407.135,845.582,-5.0973
208.493,725.518,23.762,408.978,726.129,22.6565,407.614,842.043,24.3127,410.751,726.81,-4.6448,407.154,845.623,-5.0968
208.506,725.535,23.788,408.954,726.141,22.6072,407.623,842.052,24.3083,410.756,726.799,-4.6315,407.144,845.588,-5.107
208.443,725.39,23.7792,408.971,726.138,22.6552,407.624,842.055,24.3177,410.758,726.815,-4.6308,407.146,845.613,-5.0991
208.471,725.502,23.7485,408.979,726.143,22.6532,407.624,842.068,24.3262,410.754,726.806,-4.6396,407.139,845.594,-5.0966
208.434,725.384,23.7792,408.963,726.123,22.6431,407.629,842.073,24.3141,410.744,726.807,-4.6288,407.121,845.586,-5.1233
208.461,725.417,23.7997,408.915,726.109,22.4138,407.623,842.085,24.315,410.747,726.819,-4.6359,407.14,845.611,-5.0966
208.49,725.559,23.7607,408.946,726.132,22.5794,407.557,842.203,24.2584,410.727,726.804,-4.6436,407.238,845.914,-4.9268
208.43,725.372,23.7848,408.909,726.094,22.4559,407.631,842.087,24.3259,410.743,726.816,-4.6347,407.155,845.621,-5.0798
208.45,725.413,23.7962,408.923,726.09,22.4631,407.621,842.064,24.3383,410.758,726.81,-4.6058,407.207,845.863,-4.9339
208.463,725.516,23.7492,408.942,726.117,22.6139,407.634,842.093,24.3181,410.757,726.8,-4.605,407.126,845.574,-5.1122
208.474,725.519,23.7622,408.947,726.138,22.5806,407.621,842.056,24.3225,410.735,726.806,-4.6268,407.143,845.61,-5.0959
208.458,725.531,23.7463,408.963,726.136,22.6242,407.619,842.078,24.3173,410.754,726.803,-4.5935,407.134,845.585,-5.1031
208.468,725.52,23.758,408.962,726.144,22.5875,407.628,842.074,24.3151,410.761,726.809,-4.607,407.133,845.58,-5.1022
208.482,725.517,23.7689,408.962,726.119,22.6157,407.637,842.079,24.325,410.757,726.801,-4.6014,407.131,845.582,-5.1066
208.499,725.551,23.7709,408.946,726.11,22.6115,407.626,842.066,24.3155,410.72,726.79,-4.625,407.215,845.865,-4.9284
208.461,725.509,23.7474,408.948,726.12,22.6161,407.626,842.07,24.3203,410.731,726.804,-4.6438,407.126,845.571,-5.1249
208.469,725.51,23.7461,408.941,726.134,22.5941,407.629,842.057,24.3264,410.734,726.795,-4.6393,407.133,845.589,-5.0957
208.475,725.531,23.7516,408.904,726.086,22.4509,407.62,842.061,24.3162,410.732,726.802,-4.6466,407.125,845.574,-5.1123
208.432,725.394,23.7722,408.941,726.103,22.6091,407.633,842.061,24.3199,410.725,726.8,-4.6395,407.213,845.874,-4.9414
208.488,725.55,23.7646,408.946,726.124,22.6082,407.636,842.061,24.3251,410.749,726.799,-4.6326,407.215,845.878,-4.9321
208.497,725.545,23.767,408.948,726.112,22.607,407.637,842.066,24.3154,410.759,726.805,-4.63,407.144,845.587,-5.083
208.496,725.54,23.7728,408.964,726.149,22.5799,407.637,842.06,24.3285,410.759,726.804,-4.6066,407.14,845.588,-5.0986
208.507,725.559,23.7697,408.949,726.105,22.6129,407.634,842.072,24.3221,410.754,726.81,-4.6359,407.142,845.591,-5.0987
208.539,725.576,23.7989,408.959,726.105,22.6245,407.639,842.077,24.3213,410.768,726.798,-4.605,407.136,845.589,-5.1109
208.51,725.56,23.7776,408.942,726.128,22.5815,407.638,842.071,24.3259,410.739,726.799,-4.6413,407.148,845.59,-5.0945
208.507,725.554,23.7697,408.967,726.146,22.5875,407.641,842.058,24.3167,410.754,726.806,-4.6326,407.156,845.603,-5.0896
208.512,725.548,23.7744,408.97,726.129,22.6259,407.645,842.076,24.3037,410.743,726.798,-4.6448,407.237,845.901,-4.9281
208.512,725.555,23.7827,408.965,726.148,22.5963,407.634,842.056,24.3228,410.744,726.801,-4.6345,407.147,845.608,-5.0962
208.517,725.574,23.7836,408.958,726.115,22.6291,407.635,842.06,24.3216,410.745,726.802,-4.6375,407.137,845.588,-5.1052
208.507,725.453,23.8235,408.943,726.136,22.5907,407.57,842.19,24.2584,410.752,726.803,-4.6444,407.146,845.603,-5.0911
208.533,725.578,23.7945,408.971,726.128,22.648,407.632,842.066,24.3155,410.75,726.799,-4.6409,407.215,845.853,-4.9532
208.531,725.582,23.8039,408.952,726.138,22.605,407.636,842.075,24.3089,410.758,726.812,-4.6398,407.215,845.877,-4.9329
208.523,725.586,23.7875,408.971,726.131,22.6422,407.631,842.061,24.3152,410.754,726.803,-4.6514,407.159,845.606,-5.0892
208.518,725.556,23.7767,408.971,726.158,22.6081,407.484,841.889,24.3007,410.751,726.81,-4.6536,407.141,845.569,-5.1094
208.525,725.557,23.7817,408.978,726.128,22.6565,407.602,842.017,24.3144,410.76,726.807,-4.64,407.158,845.604,-5.0959
208.536,725.582,23.8016,408.952,726.112,22.6474,407.597,842.024,24.3101,410.74,726.793,-4.6415,407.218,845.873,-4.9194
208.532,725.575,23.8045,408.98,726.156,22.6113,407.606,842.026,24.3009,410.744,726.798,-4.6396,407.137,845.581,-5.1033
208.514,725.559,23.7761,408.961,726.117,22.6392,407.6,842.013,24.3248,410.741,726.804,-4.6498,407.151,845.594,-5.0962
208.507,725.457,23.8297,408.964,726.124,22.6556,407.607,842.022,24.3128,410.744,726.8,-4.6452,407.134,845.572,-5.0978
208.539,725.578,23.8049,408.952,726.11,22.6349,407.6,842.042,24.3059,410.723,726.804,-4.6535,407.142,845.608,-5.0957
208.538,725.589,23.8009,408.967,726.115,22.6522,407.607,842.041,24.3108,410.743,726.804,-4.6376,407.125,845.568,-5.1197
208.51,725.556,23.7832,408.977,726.129,22.6481,407.607,842.047,24.3129,410.744,726.8,-4.6345,407.193,845.845,-4.9728
208.511,725.55,23.7842,408.936,726.031,22.6383,407.614,842.045,24.3144,410.741,726.801,-4.6456,407.131,845.577,-5.1097
208.51,725.541,23.7862,408.958,726.119,22.6395,407.61,842.049,24.3169,410.742,726.8,-4.6351,407.137,845.573,-5.1039
208.506,725.55,23.773,408.976,726.119,22.653,407.631,842.058,24.3141,410.75,726.805,-4.6333,407.141,845.594,-5.095
208.525,725.555,23.7842,408.956,726.117,22.6338,407.635,842.064,24.3133,410.759,726.793,-4.6357,407.139,845.582,-5.1004
208.523,725.566,23.7833,408.958,726.124,22.6346,407.622,842.076,24.3159,410.739,726.805,-4.6466,407.142,845.588,-5.1115
208.5,725.556,23.7734,408.967,726.153,22.6122,407.632,842.069,24.319,410.743,726.801,-4.6493,407.123,845.573,-5.1101
208.507,725.559,23.772,408.962,726.155,22.6089,407.631,842.076,24.3142,410.755,726.796,-4.6414,407.223,845.898,-4.9198
208.511,725.546,23.7778,408.976,726.143,22.6534,407.644,842.075,24.3092,410.744,726.801,-4.6435,407.124,845.562,-5.1127
208.513,725.562,23.7807,408.979,726.143,22.6417,407.639,842.064,24.3218,410.758,726.812,-4.6436,407.142,845.616,-5.0931
208.489,725.539,23.7627,408.979,726.144,22.6531,407.646,842.086,24.3258,410.761,726.806,-4.6391,407.212,845.883,-4.9408
208.508,725.539,23.7633,408.975,726.128,22.6474,407.624,842.084,24.3151,410.777,726.813,-4.6326,407.142,845.608,-5.0903
208.484,725.423,23.8167,408.978,726.155,22.6139,407.634,842.079,24.3174,410.75,726.802,-4.6443,407.141,845.602,-5.114
208.505,725.552,23.7715,408.968,726.125,22.6346,407.65,842.096,24.3091,410.777,726.805,-4.6359,407.21,845.881,-4.9458
208.499,725.533,23.7602,408.979,726.15,22.6016,407.639,842.097,24.3146,410.761,726.8,-4.6462,407.142,845.594,-5.1155
208.512,725.548,23.7786,408.96,726.118,22.6365,407.479,841.891,24.3031,410.758,726.808,-4.6569,407.152,845.608,-5.1021
208.505,725.531,23.7634,408.967,726.151,22.6024,407.608,842.046,24.3195,410.769,726.811,-4.6323,407.241,845.931,-4.9299
208.511,725.533,23.7698,408.964,726.15,22.6022,407.601,842.047,24.317,410.766,726.815,-4.6364,407.141,845.601,-5.11
208.506,725.542,23.7747,408.963,726.138,22.6053,407.597,842.032,24.3206,410.762,726.817,-4.6367,407.211,845.9,-4.9209
208.517,725.542,23.7749,408.989,726.14,22.6435,407.603,842.048,24.3115,410.763,726.811,-4.6378,407.15,845.599,-5.1075
208.516,725.54,23.7787,408.988,726.134,22.6374,407.601,842.039,24.3122,410.754,726.81,-4.6521,407.159,845.61,-5.104
208.501,725.539,23.7703,408.982,726.135,22.6443,407.614,842.043,24.326,410.764,726.804,-4.6418,407.21,845.871,-4.9621
208.509,725.542,23.7831,408.997,726.14,22.6499,407.479,841.892,24.2973,410.752,726.808,-4.6544,407.22,845.88,-4.9381
208.514,725.554,23.7757,408.974,726.143,22.6075,407.6,842.031,24.3204,410.758,726.811,-4.6434,407.139,845.589,-5.1176
208.54,725.574,23.7888,408.966,726.114,22.6337,407.596,842.037,24.3061,410.762,726.817,-4.6373,407.232,845.911,-4.9373
208.501,725.534,23.7609,408.975,726.141,22.6089,407.59,842.036,24.3046,410.75,726.805,-4.6531,407.154,845.617,-5.0976
208.524,725.564,23.7796,408.979,726.146,22.6191,407.609,842.055,24.308,410.765,726.811,-4.6405,407.22,845.885,-4.9315
208.528,725.554,23.7827,408.98,726.153,22.6091,407.6,842.032,24.3298,410.761,726.809,-4.638,407.144,845.598,-5.1183
208.544,725.579,23.7925,408.962,726.117,22.6377,407.61,842.036,24.3203,410.756,726.806,-4.6455,407.207,845.883,-4.945
208.526,725.552,23.7922,408.963,726.116,22.6524,407.614,842.048,24.3103,410.76,726.806,-4.6447,407.131,845.579,-5.1225
208.529,725.578,23.7923,408.979,726.161,22.6073,407.618,842.043,24.3226,410.738,726.798,-4.6617,407.138,845.584,-5.1146
208.521,725.564,23.7765,408.96,726.144,22.6051,407.616,842.058,24.3055,410.74,726.81,-4.6579,407.134,845.584,-5.1091
208.53,725.563,23.7884,408.972,726.124,22.6392,407.618,842.055,24.3126,410.748,726.812,-4.6513,407.218,845.89,-4.9457
208.526,725.565,23.7804,408.983,726.132,22.653,407.619,842.06,24.3086,410.77,726.815,-4.644,407.129,845.587,-5.1092
208.549,725.582,23.7924,408.974,726.154,22.6092,407.629,842.074,24.3096,410.765,726.817,-4.6444,407.133,845.575,-5.1216
208.511,725.533,23.7747,408.968,726.124,22.6414,407.637,842.059,24.323,410.748,726.814,-4.644,407.14,845.597,-5.1014
208.544,725.575,23.7866,408.965,726.124,22.639,407.641,842.077,24.3118,410.753,726.812,-4.6479,407.224,845.897,-4.9328
208.547,725.574,23.7946,408.975,726.131,22.6461,407.639,842.091,24.328,410.76,726.804,-4.6412,407.156,845.614,-5.0977
208.56,725.584,23.8077,408.975,726.157,22.6058,407.639,842.056,24.3146,410.757,726.799,-4.6522,407.146,845.59,-5.1009
208.56,725.589,23.8058,408.955,726.135,22.598,407.647,842.078,24.3088,410.759,726.796,-4.6459,407.197,845.861,-4.9278
208.558,725.586,23.799,408.967,726.123,22.631,407.635,842.075,24.3177,410.753,726.786,-4.6658,407.215,845.867,-4.9297
208.553,725.568,23.8043,408.968,726.115,22.6333,407.632,842.079,24.3059,410.75,726.789,-4.667,407.133,845.572,-5.099
208.57,725.567,23.815,408.986,726.118,22.6438,407.645,842.067,24.329,410.761,726.786,-4.66,407.223,845.879,-4.9299
208.587,725.593,23.8089,408.968,726.117,22.6365,407.643,842.054,24.3223,410.771,726.793,-4.6617,407.139,845.573,-5.0969
208.58,725.575,23.8114,408.971,726.105,22.6324,407.644,842.046,24.3151,410.754,726.788,-4.6683,407.23,845.889,-4.92
208.569,725.566,23.8075,408.964,726.1,22.635,407.644,842.052,24.311,410.741,726.774,-4.6831,407.142,845.581,-5.0899
208.589,725.558,23.8256,408.995,726.118,22.6413,407.649,842.047,24.3205,410.771,726.777,-4.6555,407.217,845.855,-4.9227
208.567,725.542,23.8093,408.974,726.099,22.6267,407.649,842.028,24.32,410.752,726.779,-4.6645,407.165,845.601,-5.0703
208.549,725.548,23.8045,408.947,726.003,22.6669,407.649,842.051,24.3164,410.734,726.766,-4.6807,407.229,845.858,-4.9175
208.582,725.568,23.8283,408.965,726.004,22.6862,407.565,842.162,24.2466,410.741,726.763,-4.674,407.153,845.573,-5.0804
208.566,725.552,23.8039,408.954,726.003,22.6747,407.645,842.041,24.3048,410.764,726.773,-4.661,407.141,845.541,-5.0985
208.568,725.558,23.81,408.955,726.003,22.6664,407.646,842.037,24.3167,410.758,726.756,-4.6722,407.165,845.58,-5.0737
208.57,725.54,23.8006,408.949,725.99,22.6725,407.656,842.032,24.3108,410.744,726.768,-4.6786,407.252,845.889,-4.8924
208.535,725.487,23.7803,408.959,725.983,22.6721,407.646,842.036,24.3213,410.759,726.78,-4.6808,407.153,845.563,-5.0783
208.554,725.522,23.787,408.963,725.972,22.6784,407.649,842.065,24.3108,410.736,726.764,-4.6759,407.249,845.891,-4.8967
208.591,725.553,23.8123,408.947,725.964,22.6775,407.652,842.038,24.308,410.739,726.765,-4.6754,407.227,845.854,-4.9328
208.55,725.502,23.7915,408.955,725.958,22.6821,407.646,842.044,24.3132,410.756,726.759,-4.6874,407.143,845.557,-5.096
208.528,725.483,23.759,408.953,725.947,22.6779,407.649,842.042,24.316,410.751,726.763,-4.6808,407.165,845.581,-5.0707
208.573,725.55,23.8108,408.964,725.948,22.6784,407.662,842.049,24.3218,410.755,726.771,-4.6875,407.16,845.572,-5.0681
208.558,725.496,23.7677,408.962,725.956,22.6871,407.565,842.168,24.2641,410.773,726.769,-4.6628,407.223,845.838,-4.9232
208.588,725.535,23.8033,408.961,725.977,22.6804,407.645,842.066,24.3209,410.761,726.759,-4.6894,407.167,845.578,-5.0683
208.558,725.514,23.785,408.893,725.634,22.82,407.641,842.052,24.3365,410.753,726.757,-4.7023,407.221,845.81,-4.9197
208.538,725.486,23.7632,408.899,725.662,22.8088,407.641,842.041,24.3215,410.772,726.761,-4.6819,407.158,845.567,-5.0789
208.544,725.479,23.7725,408.89,725.663,22.8067,407.644,842.042,24.3246,410.765,726.761,-4.678,407.206,845.813,-4.9299
208.545,725.486,23.7702,408.913,725.706,22.7911,407.66,842.074,24.3563,410.765,726.762,-4.6859,407.163,845.568,-5.0616
208.596,725.544,23.8032,408.905,725.703,22.7933,407.65,842.06,24.3906,410.771,726.765,-4.6779,407.151,845.542,-5.0792
208.608,725.545,23.8135,408.928,725.722,22.7855,407.675,842.008,24.4021,410.766,726.749,-4.6902,407.15,845.526,-5.0711
208.582,725.507,23.7766,408.892,725.637,22.822,407.604,842.136,24.3272,410.76,726.746,-4.6928,407.232,845.813,-4.913
208.607,725.529,23.7957,408.909,725.676,22.8145,407.572,842.024,24.0892,410.776,726.742,-4.6903,407.17,845.542,-5.047
208.585,725.506,23.7791,408.914,725.671,22.8115,407.585,842.026,24.0884,410.775,726.74,-4.689,407.176,845.553,-5.0432
208.6,725.523,23.7792,408.913,725.653,22.8118,407.591,842.026,24.0901,410.752,726.718,-4.7032,407.241,845.808,-4.8855
208.599,725.509,23.7854,408.935,725.715,22.7901,407.584,842.019,24.1006,410.764,726.727,-4.7124,407.248,845.81,-4.8842
